"itemsTagged","street","rubbishType","day","city","state","lat","long","date","time","is_litter"
1,"Broadway St","paper","Wed","Redwood City","CA","37.48674432","-122.2294896",2020-02-12,2020-02-12 19:27:50,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48678827","-122.2294246",2020-02-12,2020-02-12 19:27:38,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48676524","-122.2294101",2020-02-12,2020-02-12 19:27:34,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48679157","-122.229431",2020-02-12,2020-02-12 19:27:29,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48678865","-122.2293858",2020-02-12,2020-02-12 19:27:20,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48681848","-122.2293859",2020-02-12,2020-02-12 19:27:15,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48683825","-122.2293599",2020-02-12,2020-02-12 19:27:10,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48685442","-122.2293627",2020-02-12,2020-02-12 19:27:05,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48685763","-122.2293693",2020-02-12,2020-02-12 19:27:03,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48687574","-122.2293623",2020-02-12,2020-02-12 19:27:01,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48690255","-122.2293449",2020-02-12,2020-02-12 19:26:54,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48682817","-122.2293751",2020-02-12,2020-02-12 19:26:43,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48683599","-122.2293969",2020-02-12,2020-02-12 19:26:40,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48682558","-122.2294541",2020-02-12,2020-02-12 19:26:31,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48683605","-122.2294623",2020-02-12,2020-02-12 19:26:28,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48687462","-122.2294427",2020-02-12,2020-02-12 19:26:24,1
1,"Broadway St","food","Wed","Redwood City","CA","37.48684937","-122.2293702",2020-02-12,2020-02-12 19:26:15,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48682449","-122.2293228",2020-02-12,2020-02-12 19:26:11,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48681863","-122.2292892",2020-02-12,2020-02-12 19:26:06,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48680298","-122.229308",2020-02-12,2020-02-12 19:26:03,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48676053","-122.2293287",2020-02-12,2020-02-12 19:25:56,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48677266","-122.229343",2020-02-12,2020-02-12 19:25:51,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48675885","-122.2293365",2020-02-12,2020-02-12 19:25:43,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48678303","-122.2294178",2020-02-12,2020-02-12 19:25:28,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48685398","-122.2294215",2020-02-12,2020-02-12 19:25:17,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48684191","-122.2293517",2020-02-12,2020-02-12 19:25:10,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.4868163","-122.2293453",2020-02-12,2020-02-12 19:25:06,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.4868076","-122.2293595",2020-02-12,2020-02-12 19:25:02,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48679842","-122.2293304",2020-02-12,2020-02-12 19:24:58,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48680577","-122.2293183",2020-02-12,2020-02-12 19:24:56,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48685312","-122.229224",2020-02-12,2020-02-12 19:24:17,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48695353","-122.2292502",2020-02-12,2020-02-12 19:23:59,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48696161","-122.2292716",2020-02-12,2020-02-12 19:23:57,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48696409","-122.229272",2020-02-12,2020-02-12 19:23:52,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48701459","-122.2292518",2020-02-12,2020-02-12 19:23:43,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48699845","-122.2292344",2020-02-12,2020-02-12 19:23:41,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48699763","-122.2292745",2020-02-12,2020-02-12 19:23:39,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48705129","-122.2292824",2020-02-12,2020-02-12 19:23:17,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48706185","-122.2292733",2020-02-12,2020-02-12 19:23:12,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48708574","-122.2292631",2020-02-12,2020-02-12 19:23:03,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.4870705","-122.2292418",2020-02-12,2020-02-12 19:23:00,1
1,"Middlefield Rd","paper","Wed","Redwood City","CA","37.48706826","-122.2292198",2020-02-12,2020-02-12 19:22:56,1
1,"Middlefield Rd","paper","Wed","Redwood City","CA","37.48707958","-122.2292168",2020-02-12,2020-02-12 19:22:53,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48706543","-122.229215",2020-02-12,2020-02-12 19:22:50,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48708777","-122.2293285",2020-02-12,2020-02-12 19:22:24,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48708738","-122.2293148",2020-02-12,2020-02-12 19:22:23,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48708963","-122.2292984",2020-02-12,2020-02-12 19:22:15,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48710589","-122.2293081",2020-02-12,2020-02-12 19:22:06,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48713331","-122.2293096",2020-02-12,2020-02-12 19:21:59,1
1,"Middlefield Rd","unknown","Wed","Redwood City","CA","37.48712172","-122.229227",2020-02-12,2020-02-12 19:21:55,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48712401","-122.2292558",2020-02-12,2020-02-12 19:21:47,1
1,"Middlefield Rd","tobacco","Wed","Redwood City","CA","37.48714139","-122.2292327",2020-02-12,2020-02-12 19:21:44,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48714919","-122.2292646",2020-02-12,2020-02-12 19:21:41,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48715496","-122.2292699",2020-02-12,2020-02-12 19:21:38,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48714212","-122.2292877",2020-02-12,2020-02-12 19:21:35,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48713308","-122.2292944",2020-02-12,2020-02-12 19:21:31,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48715355","-122.2293196",2020-02-12,2020-02-12 19:21:27,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48716712","-122.2293222",2020-02-12,2020-02-12 19:21:23,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48716974","-122.2293315",2020-02-12,2020-02-12 19:21:20,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48718996","-122.2293116",2020-02-12,2020-02-12 19:21:16,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48719433","-122.2292679",2020-02-12,2020-02-12 19:21:08,1
1,"Middlefield Rd","plastic","Wed","Redwood City","CA","37.48570245","-122.2290076",2020-02-12,2020-02-12 19:21:04,1
1,"Middlefield Rd","plastic","Wed","Redwood City","CA","37.48570957","-122.2289952",2020-02-12,2020-02-12 19:20:47,1
1,"Middlefield Rd","plastic","Wed","Redwood City","CA","37.48567724","-122.2289545",2020-02-12,2020-02-12 19:20:46,1
1,"Middlefield Rd","plastic","Wed","Redwood City","CA","37.48565595","-122.2289391",2020-02-12,2020-02-12 19:20:44,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48725832","-122.229384",2020-02-12,2020-02-12 19:20:43,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48726506","-122.2293413",2020-02-12,2020-02-12 19:20:38,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48726526","-122.2292893",2020-02-12,2020-02-12 19:20:35,1
1,"Middlefield Rd","plastic","Wed","Redwood City","CA","37.48567662","-122.2289623",2020-02-12,2020-02-12 19:20:25,1
1,"Middlefield Rd","plastic","Wed","Redwood City","CA","37.48566969","-122.2289654",2020-02-12,2020-02-12 19:20:24,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48721506","-122.229364",2020-02-12,2020-02-12 19:20:21,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48727931","-122.2293166",2020-02-12,2020-02-12 19:20:08,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48728851","-122.2293018",2020-02-12,2020-02-12 19:20:06,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48729493","-122.2293268",2020-02-12,2020-02-12 19:20:01,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48731821","-122.2292958",2020-02-12,2020-02-12 19:19:58,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48730869","-122.2292951",2020-02-12,2020-02-12 19:19:54,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48731862","-122.2292797",2020-02-12,2020-02-12 19:19:52,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48732272","-122.2292809",2020-02-12,2020-02-12 19:19:47,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48732644","-122.2292918",2020-02-12,2020-02-12 19:19:44,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48730221","-122.2293213",2020-02-12,2020-02-12 19:19:42,1
1,"Middlefield Rd","paper","Wed","Redwood City","CA","37.48573125","-122.2290851",2020-02-12,2020-02-12 19:19:39,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48731685","-122.2292906",2020-02-12,2020-02-12 19:19:36,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48733456","-122.2292703",2020-02-12,2020-02-12 19:19:33,1
1,"Middlefield Rd","unknown","Wed","Redwood City","CA","37.48578352","-122.2290995",2020-02-12,2020-02-12 19:19:23,1
1,"Middlefield Rd","paper","Wed","Redwood City","CA","37.48577761","-122.2291256",2020-02-12,2020-02-12 19:19:13,1
1,"Middlefield Rd","tobacco","Wed","Redwood City","CA","37.48578312","-122.2291541",2020-02-12,2020-02-12 19:19:03,1
1,"Middlefield Rd","paper","Wed","Redwood City","CA","37.4858143","-122.2291421",2020-02-12,2020-02-12 19:18:57,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48734997","-122.2294902",2020-02-12,2020-02-12 19:18:56,1
1,"Middlefield Rd","plastic","Wed","Redwood City","CA","37.48581939","-122.2291269",2020-02-12,2020-02-12 19:18:51,1
1,"Middlefield Rd","plastic","Wed","Redwood City","CA","37.48583854","-122.2291258",2020-02-12,2020-02-12 19:18:40,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48743788","-122.2294888",2020-02-12,2020-02-12 19:18:31,1
1,"Middlefield Rd","tobacco","Wed","Redwood City","CA","37.48589439","-122.229138",2020-02-12,2020-02-12 19:18:27,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48743255","-122.2294217",2020-02-12,2020-02-12 19:18:24,1
1,"Middlefield Rd","tobacco","Wed","Redwood City","CA","37.48600379","-122.2291617",2020-02-12,2020-02-12 19:18:09,1
1,"Marshall St","unknown","Wed","Redwood City","CA","37.48749443","-122.2293064",2020-02-12,2020-02-12 19:17:55,1
1,"Middlefield Rd","tobacco","Wed","Redwood City","CA","37.48605852","-122.2291974",2020-02-12,2020-02-12 19:17:55,1
1,"Marshall St","paper","Wed","Redwood City","CA","37.48752352","-122.2292965",2020-02-12,2020-02-12 19:17:51,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48751031","-122.2293505",2020-02-12,2020-02-12 19:17:44,1
1,"Middlefield Rd","tobacco","Wed","Redwood City","CA","37.48617589","-122.2292392",2020-02-12,2020-02-12 19:17:32,1
1,"Middlefield Rd","plastic","Wed","Redwood City","CA","37.48617365","-122.2292154",2020-02-12,2020-02-12 19:17:22,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48749221","-122.229458",2020-02-12,2020-02-12 19:17:17,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48751255","-122.2294671",2020-02-12,2020-02-12 19:17:10,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48750351","-122.2294705",2020-02-12,2020-02-12 19:17:08,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48749927","-122.2294478",2020-02-12,2020-02-12 19:16:47,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48748268","-122.2294398",2020-02-12,2020-02-12 19:16:39,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48652002","-122.2293082",2020-02-12,2020-02-12 19:16:39,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48746941","-122.2294562",2020-02-12,2020-02-12 19:16:36,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48649374","-122.2293254",2020-02-12,2020-02-12 19:16:33,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48747168","-122.2294888",2020-02-12,2020-02-12 19:16:32,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.4874705","-122.2294893",2020-02-12,2020-02-12 19:16:30,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48746902","-122.2294533",2020-02-12,2020-02-12 19:16:24,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48748699","-122.2294504",2020-02-12,2020-02-12 19:16:22,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48648892","-122.2293353",2020-02-12,2020-02-12 19:16:21,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48749559","-122.229435",2020-02-12,2020-02-12 19:16:17,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48751987","-122.2294311",2020-02-12,2020-02-12 19:16:12,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.4865061","-122.2293782",2020-02-12,2020-02-12 19:16:11,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48651805","-122.2293796",2020-02-12,2020-02-12 19:16:10,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48651874","-122.2293652",2020-02-12,2020-02-12 19:16:09,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48749325","-122.2294225",2020-02-12,2020-02-12 19:16:06,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48748027","-122.2294291",2020-02-12,2020-02-12 19:16:02,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48749765","-122.2294455",2020-02-12,2020-02-12 19:15:53,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48748373","-122.2294327",2020-02-12,2020-02-12 19:15:49,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48648797","-122.2294198",2020-02-12,2020-02-12 19:15:47,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48648797","-122.2294198",2020-02-12,2020-02-12 19:15:47,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48749275","-122.2294245",2020-02-12,2020-02-12 19:15:43,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48750211","-122.229464",2020-02-12,2020-02-12 19:15:36,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48751441","-122.2294515",2020-02-12,2020-02-12 19:15:29,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48647817","-122.2294604",2020-02-12,2020-02-12 19:15:29,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48750744","-122.2294555",2020-02-12,2020-02-12 19:15:25,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.4864823","-122.2294637",2020-02-12,2020-02-12 19:15:20,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48647359","-122.2294829",2020-02-12,2020-02-12 19:15:14,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48750255","-122.2294508",2020-02-12,2020-02-12 19:15:13,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48649356","-122.229514",2020-02-12,2020-02-12 19:15:08,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48749598","-122.2294626",2020-02-12,2020-02-12 19:15:03,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48748007","-122.2294784",2020-02-12,2020-02-12 19:14:59,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48654116","-122.2295378",2020-02-12,2020-02-12 19:14:56,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48654751","-122.2295486",2020-02-12,2020-02-12 19:14:48,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48749762","-122.2295328",2020-02-12,2020-02-12 19:14:43,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.4865321","-122.2295956",2020-02-12,2020-02-12 19:14:41,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48748698","-122.2295911",2020-02-12,2020-02-12 19:14:40,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48653119","-122.2295975",2020-02-12,2020-02-12 19:14:40,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48653107","-122.2296009",2020-02-12,2020-02-12 19:14:33,1
1,"Marshall St","paper","Wed","Redwood City","CA","37.48750343","-122.2296669",2020-02-12,2020-02-12 19:14:28,1
1,"Marshall St","plastic","Wed","Redwood City","CA","37.48749466","-122.2296948",2020-02-12,2020-02-12 19:14:25,1
1,"Broadway St","unknown","Wed","Redwood City","CA","37.48651379","-122.2296077",2020-02-12,2020-02-12 19:14:23,1
1,"Broadway St","food","Wed","Redwood City","CA","37.48653698","-122.2296409",2020-02-12,2020-02-12 19:14:14,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48647899","-122.2297428",2020-02-12,2020-02-12 19:13:58,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48649662","-122.2297965",2020-02-12,2020-02-12 19:13:49,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48650089","-122.2297945",2020-02-12,2020-02-12 19:13:44,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48744852","-122.2298785",2020-02-12,2020-02-12 19:13:42,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48648075","-122.2298129",2020-02-12,2020-02-12 19:13:39,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48643348","-122.2298683",2020-02-12,2020-02-12 19:13:31,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48645635","-122.2298381",2020-02-12,2020-02-12 19:13:30,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48644248","-122.2299096",2020-02-12,2020-02-12 19:13:11,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48648713","-122.2298811",2020-02-12,2020-02-12 19:13:01,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48735143","-122.2297485",2020-02-12,2020-02-12 19:12:51,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48650606","-122.2299219",2020-02-12,2020-02-12 19:12:47,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48653738","-122.2298454",2020-02-12,2020-02-12 19:12:36,1
1,"Broadway St","tobacco","Wed","Redwood City","CA","37.48728743","-122.2298529",2020-02-12,2020-02-12 19:12:36,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48654028","-122.2298641",2020-02-12,2020-02-12 19:12:25,1
1,"Broadway St","paper","Wed","Redwood City","CA","37.48655001","-122.229884",2020-02-12,2020-02-12 19:12:20,1
1,"Hamilton St","tobacco","Wed","Redwood City","CA","37.48743267","-122.2303003",2020-02-12,2020-02-12 19:11:41,1
1,"Hamilton St","tobacco","Wed","Redwood City","CA","37.48738973","-122.2301967",2020-02-12,2020-02-12 19:11:26,1
1,"Hamilton St","paper","Wed","Redwood City","CA","37.4873388","-122.2302352",2020-02-12,2020-02-12 19:11:10,1
1,"Hamilton St","paper","Wed","Redwood City","CA","37.48731939","-122.2302408",2020-02-12,2020-02-12 19:11:01,1
1,"Hamilton St","tobacco","Wed","Redwood City","CA","37.48728513","-122.2302336",2020-02-12,2020-02-12 19:10:14,1
1,"Hamilton St","paper","Wed","Redwood City","CA","37.48726843","-122.2302419",2020-02-12,2020-02-12 19:10:11,1
1,"Broadway St","plastic","Wed","Redwood City","CA","37.48734597","-122.2300929",2020-02-12,2020-02-12 19:09:52,1
