"itemsTagged","street","rubbishType","day","city","state","lat","long","date","time","is_litter","cent_id","obj_id","closest_cent","cent_type","distance"
1,"Broadway St","unknown","Sun","Redwood City","CA",37.48676752,-122.2302695,"2020-02-09","2020-02-09 15:40:56",1,-1,2136,27,"trashCan",20.1186983717825
1,"Broadway St","unknown","Sun","Redwood City","CA",37.48676012,-122.2302652,"2020-02-09","2020-02-09 15:40:51",1,-1,2137,27,"trashCan",20.2933474389197
1,"Broadway St","paper","Sun","Redwood City","CA",37.48670181,-122.2301949,"2020-02-09","2020-02-09 15:40:42",1,-1,2138,26,"recyclingCan",19.7892423428918
1,"Broadway St","paper","Sun","Redwood City","CA",37.48671273,-122.2301913,"2020-02-09","2020-02-09 15:40:39",1,-1,2139,26,"recyclingCan",18.5671852494631
1,"Broadway St","paper","Sun","Redwood City","CA",37.48670354,-122.230204,"2020-02-09","2020-02-09 15:40:36",1,-1,2140,26,"recyclingCan",20.0009825913605
1,"Broadway St","unknown","Sun","Redwood City","CA",37.48670525,-122.2302135,"2020-02-09","2020-02-09 15:40:33",1,-1,2141,27,"trashCan",21.7159922915979
1,"Broadway St","plastic","Sun","Redwood City","CA",37.4866848,-122.2302184,"2020-02-09","2020-02-09 15:40:31",1,-1,2142,29,"recyclingCan",20.2489136107176
1,"Broadway St","paper","Sun","Redwood City","CA",37.4866776,-122.2302401,"2020-02-09","2020-02-09 15:40:28",1,-1,2143,29,"recyclingCan",21.3472525084224
1,"Broadway St","paper","Sun","Redwood City","CA",37.4866458,-122.2301838,"2020-02-09","2020-02-09 15:40:16",1,-1,2144,29,"recyclingCan",15.2504943914363
1,"Broadway St","unknown","Sun","Redwood City","CA",37.48659179,-122.2299977,"2020-02-09","2020-02-09 15:40:01",1,-1,2145,30,"trashCan",4.77653039096713
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48644013,-122.2319371,"2020-02-07","2020-02-07 17:47:59",0,1,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48645773,-122.2314704,"2020-02-07","2020-02-07 17:47:01",0,2,-1,-1,"",-1
1,"Hamilton St","trashCan","Fri","Redwood City","CA",37.48555129,-122.2297242,"2020-02-07","2020-02-07 17:41:00",0,3,-1,-1,"",-1
1,"Hamilton St","trashCan","Fri","Redwood City","CA",37.48559071,-122.2299949,"2020-02-07","2020-02-07 17:40:14",0,4,-1,-1,"",-1
1,"Hamilton St","trashCan","Fri","Redwood City","CA",37.48554133,-122.2300183,"2020-02-07","2020-02-07 17:39:51",0,5,-1,-1,"",-1
1,"Middlefield Rd","recyclingCan","Fri","Redwood City","CA",37.48606831,-122.2291161,"2020-02-07","2020-02-07 17:39:43",0,6,-1,-1,"",-1
1,"Middlefield Rd","trashCan","Fri","Redwood City","CA",37.48604324,-122.2290784,"2020-02-07","2020-02-07 17:39:42",0,7,-1,-1,"",-1
1,"Middlefield Rd","trashCan","Fri","Redwood City","CA",37.48661379,-122.2291254,"2020-02-07","2020-02-07 17:39:11",0,8,-1,-1,"",-1
1,"Middlefield Rd","recyclingCan","Fri","Redwood City","CA",37.48660861,-122.2290741,"2020-02-07","2020-02-07 17:39:09",0,9,-1,-1,"",-1
1,"Middlefield Rd","trashCan","Fri","Redwood City","CA",37.48573345,-122.2290086,"2020-02-07","2020-02-07 17:34:50",0,10,-1,-1,"",-1
1,"Middlefield Rd","trashCan","Fri","Redwood City","CA",37.48551367,-122.2293166,"2020-02-07","2020-02-07 17:33:47",0,11,-1,-1,"",-1
1,"Middlefield Rd","recyclingCan","Fri","Redwood City","CA",37.48546889,-122.2292371,"2020-02-07","2020-02-07 17:33:22",0,12,-1,-1,"",-1
1,"Middlefield Rd","trashCan","Fri","Redwood City","CA",37.48600563,-122.2291817,"2020-02-07","2020-02-07 17:31:11",0,13,-1,-1,"",-1
1,"Middlefield Rd","recyclingCan","Fri","Redwood City","CA",37.48608347,-122.2291941,"2020-02-07","2020-02-07 17:30:50",0,14,-1,-1,"",-1
1,"Middlefield Rd","trashCan","Fri","Redwood City","CA",37.48612784,-122.2291915,"2020-02-07","2020-02-07 17:30:39",0,15,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48631638,-122.2292102,"2020-02-07","2020-02-07 17:29:04",0,16,-1,-1,"",-1
1,"Broadway St","recyclingCan","Fri","Redwood City","CA",37.48658513,-122.2293063,"2020-02-07","2020-02-07 17:28:17",0,17,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48658581,-122.2292977,"2020-02-07","2020-02-07 17:28:04",0,18,-1,-1,"",-1
1,"Broadway St","recyclingCan","Fri","Redwood City","CA",37.48660995,-122.2292844,"2020-02-07","2020-02-07 17:26:43",0,19,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48662725,-122.2292645,"2020-02-07","2020-02-07 17:26:29",0,20,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48688903,-122.2292512,"2020-02-07","2020-02-07 17:26:16",0,21,-1,-1,"",-1
1,"Broadway St","recyclingCan","Fri","Redwood City","CA",37.48689594,-122.2292654,"2020-02-07","2020-02-07 17:26:07",0,22,-1,-1,"",-1
1,"Middlefield Rd","recyclingCan","Fri","Redwood City","CA",37.48659303,-122.2291386,"2020-02-07","2020-02-07 17:25:55",0,23,-1,-1,"",-1
1,"Middlefield Rd","trashCan","Fri","Redwood City","CA",37.48659838,-122.2291518,"2020-02-07","2020-02-07 17:25:51",0,24,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48737342,-122.2300653,"2020-02-07","2020-02-07 17:22:15",0,25,-1,-1,"",-1
1,"Broadway St","recyclingCan","Fri","Redwood City","CA",37.48686055,-122.230093,"2020-02-07","2020-02-07 17:21:55",0,26,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48687074,-122.2300825,"2020-02-07","2020-02-07 17:21:47",0,27,-1,-1,"",-1
1,"Hamilton St","trashCan","Fri","Redwood City","CA",37.4872024,-122.2302675,"2020-02-07","2020-02-07 17:21:26",0,28,-1,-1,"",-1
1,"Broadway St","recyclingCan","Fri","Redwood City","CA",37.48657256,-122.2300379,"2020-02-07","2020-02-07 17:19:58",0,29,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48655766,-122.2300306,"2020-02-07","2020-02-07 17:19:38",0,30,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48648671,-122.2305143,"2020-02-07","2020-02-07 17:18:53",0,31,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48635826,-122.2307243,"2020-02-07","2020-02-07 17:18:37",0,32,-1,-1,"",-1
1,"Broadway St","tobaccoAshCan","Fri","Redwood City","CA",37.48635642,-122.2306834,"2020-02-07","2020-02-07 17:17:43",0,33,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48650974,-122.2303601,"2020-02-07","2020-02-07 17:17:36",0,34,-1,-1,"",-1
1,"Hamilton St","recyclingCan","Fri","Redwood City","CA",37.48634492,-122.2300591,"2020-02-07","2020-02-07 17:13:29",0,35,-1,-1,"",-1
1,"Hamilton St","recyclingCan","Fri","Redwood City","CA",37.48636038,-122.2301064,"2020-02-07","2020-02-07 17:13:15",0,36,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48632825,-122.2296104,"2020-02-07","2020-02-07 16:52:46",0,37,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48620181,-122.2297879,"2020-02-07","2020-02-07 16:52:13",0,38,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48621233,-122.229772,"2020-02-07","2020-02-07 16:52:08",0,39,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48617735,-122.2296231,"2020-02-07","2020-02-07 16:51:59",0,40,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48615043,-122.2296673,"2020-02-07","2020-02-07 16:51:55",0,41,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48615043,-122.2296673,"2020-02-07","2020-02-07 16:51:52",0,42,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48620268,-122.2296179,"2020-02-07","2020-02-07 16:51:49",0,43,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48625739,-122.2297402,"2020-02-07","2020-02-07 16:51:45",0,44,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48625739,-122.2297402,"2020-02-07","2020-02-07 16:51:41",0,45,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48629891,-122.2296918,"2020-02-07","2020-02-07 16:51:35",0,46,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48637377,-122.2296051,"2020-02-07","2020-02-07 16:51:19",0,47,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48627064,-122.2296503,"2020-02-07","2020-02-07 16:51:10",0,48,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48633699,-122.2315053,"2020-02-07","2020-02-07 16:39:55",0,49,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48627969,-122.2314774,"2020-02-07","2020-02-07 16:39:40",0,50,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48611414,-122.2315274,"2020-02-07","2020-02-07 16:38:32",0,51,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48620553,-122.2315092,"2020-02-07","2020-02-07 16:37:49",0,52,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48616944,-122.2314742,"2020-02-07","2020-02-07 16:37:18",0,53,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48616306,-122.2314975,"2020-02-07","2020-02-07 16:37:11",0,54,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48631372,-122.2315576,"2020-02-07","2020-02-07 16:36:26",0,55,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48629026,-122.2295319,"2020-02-07","2020-02-07 16:20:10",0,56,-1,-1,"",-1
1,"Broadway St","tobaccoAshCan","Fri","Redwood City","CA",37.48630172,-122.2294142,"2020-02-07","2020-02-07 16:19:46",0,57,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48644925,-122.2295272,"2020-02-07","2020-02-07 16:18:52",0,58,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.4864382,-122.2294689,"2020-02-07","2020-02-07 16:18:22",0,59,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.4864382,-122.2294689,"2020-02-07","2020-02-07 16:18:19",0,60,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48624542,-122.22956,"2020-02-07","2020-02-07 16:17:52",0,61,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48624542,-122.22956,"2020-02-07","2020-02-07 16:17:51",0,62,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48624542,-122.22956,"2020-02-07","2020-02-07 16:17:50",0,63,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48624542,-122.22956,"2020-02-07","2020-02-07 16:17:50",0,64,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48624542,-122.22956,"2020-02-07","2020-02-07 16:17:50",0,65,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48637195,-122.229661,"2020-02-07","2020-02-07 16:12:32",0,66,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48637195,-122.229661,"2020-02-07","2020-02-07 16:12:29",0,67,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48624918,-122.2295592,"2020-02-07","2020-02-07 16:11:53",0,68,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48642793,-122.2295489,"2020-02-07","2020-02-07 16:11:49",0,69,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48644023,-122.2296624,"2020-02-07","2020-02-07 16:11:43",0,70,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48644023,-122.2296624,"2020-02-07","2020-02-07 16:11:40",0,71,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48632505,-122.2295956,"2020-02-07","2020-02-07 16:11:32",0,72,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48632505,-122.2295956,"2020-02-07","2020-02-07 16:11:28",0,73,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48620524,-122.2296765,"2020-02-07","2020-02-07 16:11:23",0,74,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48638991,-122.2297438,"2020-02-07","2020-02-07 16:11:18",0,75,-1,-1,"",-1
1,"Broadway St","recyclingCan","Fri","Redwood City","CA",37.48629794,-122.2296445,"2020-02-07","2020-02-07 16:11:11",0,76,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48622818,-122.2296825,"2020-02-07","2020-02-07 16:11:06",0,77,-1,-1,"",-1
1,"Broadway St","trashCan","Fri","Redwood City","CA",37.48638684,-122.2296608,"2020-02-07","2020-02-07 16:10:54",0,78,-1,-1,"",-1
1,"Middlefield Rd","unknown","Mon","Redwood City","CA",37.48657232,-122.2291565,"2020-02-10","2020-02-10 23:59:58",1,-1,2146,24,"trashCan",2.92203256409033
1,"Middlefield Rd","unknown","Mon","Redwood City","CA",37.48657654,-122.2291457,"2020-02-10","2020-02-10 23:59:55",1,-1,2147,24,"trashCan",2.48326226715936
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48659429,-122.2292563,"2020-02-10","2020-02-10 23:58:48",1,-1,2148,20,"trashCan",3.72931837652446
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48656518,-122.2294432,"2020-02-10","2020-02-10 23:57:50",1,-1,2149,18,"trashCan",13.0703188002518
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48649399,-122.2295282,"2020-02-10","2020-02-10 23:56:41",1,-1,2150,58,"trashCan",4.96633617718188
1,"Broadway St","unknown","Mon","Redwood City","CA",37.4865495,-122.2296824,"2020-02-10","2020-02-10 23:55:58",1,-1,2151,70,"trashCan",12.255840651233
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48652373,-122.2299278,"2020-02-10","2020-02-10 23:54:03",1,-1,2152,30,"trashCan",9.84079965968581
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48652951,-122.2299552,"2020-02-10","2020-02-10 23:53:52",1,-1,2153,30,"trashCan",7.36407960070483
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48655767,-122.2299789,"2020-02-10","2020-02-10 23:53:22",1,-1,2154,30,"trashCan",4.57241499535145
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48648918,-122.229991,"2020-02-10","2020-02-10 23:53:05",1,-1,2155,30,"trashCan",8.36849098828998
1,"Broadway St","unknown","Mon","Redwood City","CA",37.4864826,-122.2300142,"2020-02-10","2020-02-10 23:53:04",1,-1,2156,30,"trashCan",8.45599185388563
1,"Hamilton St","unknown","Mon","Redwood City","CA",37.4864428,-122.2300861,"2020-02-10","2020-02-10 23:51:12",1,-1,2157,30,"trashCan",13.6602836527045
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48635758,-122.2300385,"2020-02-10","2020-02-10 23:47:47",1,-1,2158,30,"trashCan",22.2172241524919
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48635758,-122.2300385,"2020-02-10","2020-02-10 23:47:47",1,-1,2159,30,"trashCan",22.2172241524919
1,"Hamilton St","unknown","Mon","Redwood City","CA",37.48642206,-122.2301005,"2020-02-10","2020-02-10 23:40:54",1,-1,2160,30,"trashCan",16.2700484924559
1,"Hamilton St","unknown","Mon","Redwood City","CA",37.48642157,-122.2301002,"2020-02-10","2020-02-10 23:40:54",1,-1,2161,30,"trashCan",16.3103345570916
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48643771,-122.2301385,"2020-02-10","2020-02-10 23:39:46",1,-1,2162,30,"trashCan",16.3797996545978
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48643692,-122.2300756,"2020-02-10","2020-02-10 23:39:08",1,-1,2163,30,"trashCan",13.9790514434463
1,"Hamilton St","unknown","Mon","Redwood City","CA",37.48641701,-122.2300681,"2020-02-10","2020-02-10 23:39:02",1,-1,2164,30,"trashCan",15.9587185346851
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48644895,-122.2300809,"2020-02-10","2020-02-10 23:38:51",1,-1,2165,30,"trashCan",12.8593651939206
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48649637,-122.2298045,"2020-02-10","2020-02-10 23:37:20",1,-1,2166,75,"trashCan",12.9780318813251
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48653462,-122.2297697,"2020-02-10","2020-02-10 23:37:02",1,-1,2167,70,"trashCan",14.1351689792813
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48659038,-122.2296603,"2020-02-10","2020-02-10 23:36:14",1,-1,2168,70,"trashCan",16.6657003587388
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48645955,-122.2296265,"2020-02-10","2020-02-10 23:33:11",1,-1,2169,70,"trashCan",3.83129144494436
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48641808,-122.2295689,"2020-02-10","2020-02-10 23:30:06",1,-1,2170,69,"trashCan",2.07939551103141
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48646987,-122.2294701,"2020-02-10","2020-02-10 23:29:20",1,-1,2171,59,"trashCan",3.51655323734185
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48654873,-122.2290366,"2020-02-10","2020-02-10 23:28:01",1,-1,2172,8,"trashCan",10.6685867161413
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48647434,-122.2293002,"2020-02-10","2020-02-10 23:28:38",1,-1,2173,18,"trashCan",12.3736722953856
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48655449,-122.2290476,"2020-02-10","2020-02-10 23:28:08",1,-1,2174,8,"trashCan",9.52159674733546
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48640834,-122.229496,"2020-02-10","2020-02-10 23:29:37",1,-1,2175,59,"trashCan",4.08992704222134
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48643563,-122.2288311,"2020-02-10","2020-02-10 23:26:03",1,-1,2176,8,"trashCan",32.6872930208718
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48643469,-122.2288374,"2020-02-10","2020-02-10 23:26:00",1,-1,2177,8,"trashCan",32.3094628727724
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48656406,-122.228715,"2020-02-10","2020-02-10 23:23:49",1,-1,2178,8,"trashCan",36.7135432985245
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48642575,-122.2289948,"2020-02-10","2020-02-10 23:24:21",1,-1,2179,16,"trashCan",22.5889397748027
1,"Broadway St","unknown","Mon","Redwood City","CA",37.48650125,-122.2290222,"2020-02-10","2020-02-10 23:24:02",1,-1,2180,8,"trashCan",15.4698454518888
1,"Middlefield Rd","unknown","Tue","Redwood City","CA",37.48599003,-122.2291194,"2020-02-11","2020-02-11 00:25:11",1,-1,2181,13,"trashCan",5.77555999140181
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48647252,-122.2303174,"2020-02-11","2020-02-11 00:08:03",1,-1,2182,34,"trashCan",5.5969737499777
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48647277,-122.2302863,"2020-02-11","2020-02-11 00:08:02",1,-1,2183,34,"trashCan",7.70957044966849
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48643385,-122.2307721,"2020-02-11","2020-02-11 00:14:26",1,-1,2184,32,"trashCan",9.39443110676861
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48645295,-122.2303469,"2020-02-11","2020-02-11 00:08:49",1,-1,2185,34,"trashCan",6.41014263735304
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48648166,-122.2303677,"2020-02-11","2020-02-11 00:08:24",1,-1,2186,34,"trashCan",3.18816858403426
1,"Middlefield Rd","unknown","Tue","Redwood City","CA",37.48601558,-122.2290757,"2020-02-11","2020-02-11 00:23:34",1,-1,2187,7,"trashCan",3.07916747250473
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48611779,-122.2289745,"2020-02-11","2020-02-11 00:22:57",1,-1,2188,7,"trashCan",12.3652681567478
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48643385,-122.2307721,"2020-02-11","2020-02-11 00:14:26",1,-1,2189,32,"trashCan",9.39443110676861
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48640337,-122.230427,"2020-02-11","2020-02-11 00:09:33",1,-1,2190,31,"trashCan",12.0485961911548
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48646675,-122.230242,"2020-02-11","2020-02-11 00:07:58",1,-1,2191,34,"trashCan",11.4831179932991
1,"Hamilton St","unknown","Tue","Redwood City","CA",37.48658564,-122.2300856,"2020-02-11","2020-02-11 00:06:37",1,-1,2192,30,"trashCan",5.77102221114848
1,"Hamilton St","unknown","Tue","Redwood City","CA",37.48651881,-122.2301324,"2020-02-11","2020-02-11 00:07:34",1,-1,2193,30,"trashCan",9.98257546919392
1,"Hamilton St","unknown","Tue","Redwood City","CA",37.48659694,-122.2300849,"2020-02-11","2020-02-11 00:06:50",1,-1,2194,30,"trashCan",6.4860189510513
1,"Hamilton St","unknown","Tue","Redwood City","CA",37.48658504,-122.2300704,"2020-02-11","2020-02-11 00:06:45",1,-1,2195,30,"trashCan",4.65022085622203
1,"Hamilton St","unknown","Tue","Redwood City","CA",37.48658766,-122.2300841,"2020-02-11","2020-02-11 00:06:36",1,-1,2196,30,"trashCan",5.78570446206597
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48661037,-122.2300775,"2020-02-11","2020-02-11 00:06:25",1,-1,2197,30,"trashCan",7.17139185909112
1,"Hamilton St","unknown","Tue","Redwood City","CA",37.48676629,-122.2301456,"2020-02-11","2020-02-11 00:05:38",1,-1,2198,27,"trashCan",12.8658878179091
1,"Hamilton St","unknown","Tue","Redwood City","CA",37.48675928,-122.2301372,"2020-02-11","2020-02-11 00:05:37",1,-1,2199,27,"trashCan",13.282883313819
1,"Broadway St","unknown","Tue","Redwood City","CA",37.4864933,-122.2291045,"2020-02-11","2020-02-11 00:01:17",1,-1,2200,24,"trashCan",12.3900557223788
1,"Broadway St","unknown","Tue","Redwood City","CA",37.48654934,-122.2290739,"2020-02-11","2020-02-11 00:00:25",1,-1,2201,8,"trashCan",8.48011411947923
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48621302,-122.2300984,"2020-02-11","2020-02-11 19:11:44",1,-1,2202,35,"recyclingCan",15.046121364629
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48621302,-122.2300984,"2020-02-11","2020-02-11 19:11:44",1,-1,2203,35,"recyclingCan",15.046121364629
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48621302,-122.2300984,"2020-02-11","2020-02-11 19:11:44",1,-1,2204,35,"recyclingCan",15.046121364629
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48621302,-122.2300984,"2020-02-11","2020-02-11 19:11:44",1,-1,2205,35,"recyclingCan",15.046121364629
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48620734,-122.2301206,"2020-02-11","2020-02-11 19:11:06",1,-1,2206,35,"recyclingCan",16.2093785393226
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48620734,-122.2301206,"2020-02-11","2020-02-11 19:11:06",1,-1,2207,35,"recyclingCan",16.2093785393226
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48620734,-122.2301206,"2020-02-11","2020-02-11 19:11:06",1,-1,2208,35,"recyclingCan",16.2093785393226
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48615215,-122.2301326,"2020-02-11","2020-02-11 19:10:19",1,-1,2209,35,"recyclingCan",22.3606497002963
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48615215,-122.2301326,"2020-02-11","2020-02-11 19:10:19",1,-1,2210,35,"recyclingCan",22.3606497002963
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2211,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2212,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2213,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2214,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2215,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2216,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2217,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2218,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2219,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2220,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2221,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2222,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2223,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2224,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2225,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2226,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48618557,-122.2300803,"2020-02-11","2020-02-11 19:09:35",1,-1,2227,35,"recyclingCan",17.7848529276258
1,"Hamilton St","paper","Tue","Redwood City","CA",37.48614024,-122.2301721,"2020-02-11","2020-02-11 19:09:05",1,-1,2228,79,"trashCan",23.4437389523651
