itemsTagged,street,rubbishType,day,serverTimeStamp,city,state,lat,long
1,Broadway St,other,Monday,"2/10/2020, 8:29:06 PM",Redwood City,CA,37.48651711,-122.2294422
1,Broadway St,plastic,Monday,"2/10/2020, 8:29:01 PM",Redwood City,CA,37.48652057,-122.2293019
1,Broadway St,tobacco,Monday,"2/10/2020, 8:29:00 PM",Redwood City,CA,37.48650992,-122.229294
1,Broadway St,plastic,Monday,"2/10/2020, 8:29:00 PM",Redwood City,CA,37.48651514,-122.2292993
1,Broadway St,plastic,Monday,"2/10/2020, 8:28:58 PM",Redwood City,CA,37.48651333,-122.2294199
1,Broadway St,paper,Monday,"2/10/2020, 8:28:57 PM",Redwood City,CA,37.48651474,-122.2293967
1,Broadway St,plastic,Monday,"2/10/2020, 8:28:55 PM",Redwood City,CA,37.48651074,-122.2294024
1,Broadway St,other,Monday,"2/10/2020, 8:28:49 PM",Redwood City,CA,37.48650977,-122.2293769
1,Broadway St,other,Monday,"2/10/2020, 8:28:48 PM",Redwood City,CA,37.48649805,-122.229358
1,Broadway St,other,Monday,"2/10/2020, 8:28:43 PM",Redwood City,CA,37.48649678,-122.2292951
1,Broadway St,other,Monday,"2/10/2020, 8:28:40 PM",Redwood City,CA,37.48647746,-122.2293183
1,Broadway St,other,Monday,"2/10/2020, 8:28:39 PM",Redwood City,CA,37.48648662,-122.2292945
1,Broadway St,plastic,Monday,"2/10/2020, 8:28:36 PM",Redwood City,CA,37.48649045,-122.2292865
1,Broadway St,tobacco,Monday,"2/10/2020, 8:28:33 PM",Redwood City,CA,37.48649741,-122.2292316
1,Broadway St,plastic,Monday,"2/10/2020, 8:28:29 PM",Redwood City,CA,37.48648621,-122.229249
1,Broadway St,other,Monday,"2/10/2020, 8:28:27 PM",Redwood City,CA,37.4864909,-122.2292211
1,Broadway St,tobacco,Monday,"2/10/2020, 8:28:23 PM",Redwood City,CA,37.48647751,-122.2292074
1,Broadway St,tobacco,Monday,"2/10/2020, 8:28:18 PM",Redwood City,CA,37.48647915,-122.2291917
1,Broadway St,tobacco,Monday,"2/10/2020, 8:28:16 PM",Redwood City,CA,37.48646331,-122.2292084
1,Broadway St,tobacco,Monday,"2/10/2020, 8:28:12 PM",Redwood City,CA,37.48646331,-122.2292084
1,Broadway St,tobacco,Monday,"2/10/2020, 8:28:11 PM",Redwood City,CA,37.48646331,-122.2292084
1,Broadway St,tobacco,Monday,"2/10/2020, 8:28:07 PM",Redwood City,CA,37.48644832,-122.2292241
1,Broadway St,plastic,Monday,"2/10/2020, 8:28:06 PM",Redwood City,CA,37.4865514,-122.2290477
1,Middlefield Rd,plastic,Monday,"2/10/2020, 8:28:01 PM",Redwood City,CA,37.48644916,-122.229184
1,Broadway St,other,Monday,"2/10/2020, 8:27:58 PM",Redwood City,CA,37.48654915,-122.2290407
1,Middlefield Rd,plastic,Monday,"2/10/2020, 8:27:58 PM",Redwood City,CA,37.48645812,-122.2291882
1,Broadway St,plastic,Monday,"2/10/2020, 8:27:57 PM",Redwood City,CA,37.48653737,-122.2290419
1,Broadway St,tobacco,Monday,"2/10/2020, 8:27:55 PM",Redwood City,CA,37.48653981,-122.2290533
1,Broadway St,tobacco,Monday,"2/10/2020, 8:27:53 PM",Redwood City,CA,37.48653923,-122.2290542
1,Broadway St,plastic,Monday,"2/10/2020, 8:27:49 PM",Redwood City,CA,37.486549,-122.2290354
1,Broadway St,tobacco,Monday,"2/10/2020, 8:27:49 PM",Redwood City,CA,37.48652436,-122.2290975
1,Broadway St,paper,Monday,"2/10/2020, 8:27:41 PM",Redwood City,CA,37.48654458,-122.2290357
1,Broadway St,paper,Monday,"2/10/2020, 8:27:39 PM",Redwood City,CA,37.48654381,-122.2290356
1,Broadway St,paper,Monday,"2/10/2020, 8:27:36 PM",Redwood City,CA,37.48654466,-122.229034
1,Broadway St,paper,Monday,"2/10/2020, 8:27:31 PM",Redwood City,CA,37.48652586,-122.229051
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 8:27:29 PM",Redwood City,CA,37.48643634,-122.2290073
1,Broadway St,paper,Monday,"2/10/2020, 8:27:24 PM",Redwood City,CA,37.48651946,-122.2290438
1,Broadway St,paper,Monday,"2/10/2020, 8:27:22 PM",Redwood City,CA,37.48651633,-122.2290443
1,Broadway St,other,Monday,"2/10/2020, 8:27:22 PM",Redwood City,CA,37.48648265,-122.2289702
1,Broadway St,plastic,Monday,"2/10/2020, 8:27:21 PM",Redwood City,CA,37.48650713,-122.2290463
1,Middlefield Rd,tobacco,Monday,"2/10/2020, 8:27:01 PM",Redwood City,CA,37.4864271,-122.2290671
1,Broadway St,tobacco,Monday,"2/10/2020, 8:25:57 PM",Redwood City,CA,37.4864345,-122.2288389
1,Broadway St,other,Monday,"2/10/2020, 8:24:17 PM",Redwood City,CA,37.48649167,-122.2289926
1,Broadway St,plastic,Monday,"2/10/2020, 8:24:11 PM",Redwood City,CA,37.48649319,-122.229
1,Broadway St,plastic,Monday,"2/10/2020, 8:23:51 PM",Redwood City,CA,37.48647195,-122.2289135
1,Middlefield Rd,other,Monday,"2/10/2020, 8:23:51 PM",Redwood City,CA,37.48657517,-122.2289879
1,Broadway St,paper,Monday,"2/10/2020, 8:23:50 PM",Redwood City,CA,37.48655138,-122.2288065
1,Lincoln Way,glass,Monday,"2/10/2020, 12:27:59 PM",San Francisco,California,37.76419802,-122.5046126
1,Lincoln Way,paper,Monday,"2/10/2020, 12:27:20 PM",San Francisco,California,37.76419587,-122.504614
2,Lincoln Way,tobacco,Monday,"2/10/2020, 12:27:14 PM",San Francisco,California,37.76423337,-122.504856
1,Lincoln Way,paper,Monday,"2/10/2020, 12:26:52 PM",San Francisco,California,37.76431555,-122.5048896
1,Lincoln Way,paper,Monday,"2/10/2020, 12:26:33 PM",San Francisco,California,37.76431786,-122.5048965
1,Lincoln Way,tobacco,Monday,"2/10/2020, 12:26:30 PM",San Francisco,California,37.76429954,-122.5049161
1,Lincoln Way,plastic,Monday,"2/10/2020, 12:26:15 PM",San Francisco,California,37.76430385,-122.5049126
1,Lincoln Way,paper,Monday,"2/10/2020, 12:26:12 PM",San Francisco,California,37.76431436,-122.5049106
1,Lincoln Way,paper,Monday,"2/10/2020, 12:26:06 PM",San Francisco,California,37.76430831,-122.5048998
1,Lincoln Way,plastic,Monday,"2/10/2020, 12:26:00 PM",San Francisco,California,37.76431631,-122.5049125
1,Lincoln Way,paper,Monday,"2/10/2020, 12:25:55 PM",San Francisco,California,37.76430732,-122.5048599
1,Lincoln Way,paper,Monday,"2/10/2020, 12:25:39 PM",San Francisco,California,37.76434572,-122.5048428
1,Lincoln Way,paper,Monday,"2/10/2020, 12:25:17 PM",San Francisco,California,37.76434415,-122.5048436
1,Lincoln Way,paper,Monday,"2/10/2020, 12:25:11 PM",San Francisco,California,37.76434141,-122.5048288
1,Lincoln Way,tobacco,Monday,"2/10/2020, 12:25:04 PM",San Francisco,California,37.76434524,-122.5048118
1,Lincoln Way,paper,Monday,"2/10/2020, 12:24:57 PM",San Francisco,California,37.76434238,-122.5048074
2,Lincoln Way,plastic,Monday,"2/10/2020, 12:24:46 PM",San Francisco,California,37.76445242,-122.5048453
18,Lincoln Way,food,Monday,"2/10/2020, 12:24:37 PM",San Francisco,California,37.76410658,-122.504985
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:05:57 PM",Redwood City,CA,37.48537244,-122.2290436
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:05:48 PM",Redwood City,CA,37.48537959,-122.2290155
2,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:05:43 PM",Redwood City,CA,37.485425,-122.2290032
1,Middlefield Rd,food,Sunday,"2/9/2020, 4:05:33 PM",Redwood City,CA,37.4854892,-122.2289483
1,Middlefield Rd,other,Sunday,"2/9/2020, 4:05:18 PM",Redwood City,CA,37.48555496,-122.2289373
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:05:09 PM",Redwood City,CA,37.4856451,-122.228945
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:04:52 PM",Redwood City,CA,37.48580003,-122.2291356
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:04:52 PM",Redwood City,CA,37.48567278,-122.2289599
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:04:43 PM",Redwood City,CA,37.48565029,-122.2290078
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 4:04:40 PM",Redwood City,CA,37.48569335,-122.2290984
1,Middlefield Rd,glass,Sunday,"2/9/2020, 4:04:29 PM",Redwood City,CA,37.48567499,-122.2290642
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 4:04:15 PM",Redwood City,CA,37.48566196,-122.2290639
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:04:08 PM",Redwood City,CA,37.48538857,-122.2289669
2,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:04:05 PM",Redwood City,CA,37.48566926,-122.2290469
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 4:04:04 PM",Redwood City,CA,37.48538026,-122.2289682
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:04:01 PM",Redwood City,CA,37.48537992,-122.2289634
2,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:03:57 PM",Redwood City,CA,37.48569731,-122.2291084
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:03:55 PM",Redwood City,CA,37.48537157,-122.2289641
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:03:52 PM",Redwood City,CA,37.48535899,-122.2289666
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:03:32 PM",Redwood City,CA,37.48573209,-122.2291067
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:03:29 PM",Redwood City,CA,37.48542096,-122.2289989
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:03:26 PM",Redwood City,CA,37.48542164,-122.2289951
2,Middlefield Rd,paper,Sunday,"2/9/2020, 4:03:25 PM",Redwood City,CA,37.48580767,-122.2290868
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:03:23 PM",Redwood City,CA,37.48543126,-122.2289937
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:03:19 PM",Redwood City,CA,37.48546112,-122.2289894
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:03:15 PM",Redwood City,CA,37.48546263,-122.228989
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:03:15 PM",Redwood City,CA,37.48581997,-122.229116
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:03:13 PM",Redwood City,CA,37.48546556,-122.2289889
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 4:03:10 PM",Redwood City,CA,37.48546594,-122.2289877
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:03:08 PM",Redwood City,CA,37.48546529,-122.2289862
1,Middlefield Rd,food,Sunday,"2/9/2020, 4:03:03 PM",Redwood City,CA,37.48581495,-122.2291156
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:03:03 PM",Redwood City,CA,37.48546044,-122.2289776
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:02:55 PM",Redwood City,CA,37.48583539,-122.2290988
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:02:55 PM",Redwood City,CA,37.48552677,-122.2289937
1,Middlefield Rd,food,Sunday,"2/9/2020, 4:02:51 PM",Redwood City,CA,37.48555299,-122.2289937
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:02:46 PM",Redwood City,CA,37.48559798,-122.2289795
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:02:45 PM",Redwood City,CA,37.48582307,-122.2290791
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 4:02:37 PM",Redwood City,CA,37.48583583,-122.229039
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:02:30 PM",Redwood City,CA,37.48583444,-122.2290645
1,Middlefield Rd,food,Sunday,"2/9/2020, 4:02:24 PM",Redwood City,CA,37.4858263,-122.2289903
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 4:02:20 PM",Redwood City,CA,37.48582599,-122.2290472
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:02:13 PM",Redwood City,CA,37.48585354,-122.2290099
1,Broadway St,plastic,Sunday,"2/9/2020, 4:02:10 PM",Redwood City,CA,37.48651278,-122.2291003
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:02:09 PM",Redwood City,CA,37.48593043,-122.2290306
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:02:06 PM",Redwood City,CA,37.48593955,-122.2290361
1,Broadway St,plastic,Sunday,"2/9/2020, 4:02:06 PM",Redwood City,CA,37.48647236,-122.2288392
1,Broadway St,plastic,Sunday,"2/9/2020, 4:02:03 PM",Redwood City,CA,37.48647656,-122.2287916
1,Broadway St,paper,Sunday,"2/9/2020, 4:02:03 PM",Redwood City,CA,37.48647656,-122.2287916
1,Broadway St,plastic,Sunday,"2/9/2020, 4:02:03 PM",Redwood City,CA,37.48647656,-122.2287916
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 4:02:03 PM",Redwood City,CA,37.48594284,-122.2290377
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:02:00 PM",Redwood City,CA,37.48594656,-122.2290403
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 4:01:58 PM",Redwood City,CA,37.48591581,-122.2290282
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 4:01:57 PM",Redwood City,CA,37.48588276,-122.2290416
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 4:01:53 PM",Redwood City,CA,37.48589218,-122.2290188
1,Middlefield Rd,other,Sunday,"2/9/2020, 4:01:50 PM",Redwood City,CA,37.48589392,-122.229018
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:01:48 PM",Redwood City,CA,37.48594458,-122.2290428
1,Middlefield Rd,other,Sunday,"2/9/2020, 4:01:47 PM",Redwood City,CA,37.48589731,-122.2290155
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:01:44 PM",Redwood City,CA,37.48590452,-122.2290257
1,Middlefield Rd,other,Sunday,"2/9/2020, 4:01:41 PM",Redwood City,CA,37.48591629,-122.2290183
1,Broadway St,plastic,Sunday,"2/9/2020, 4:01:38 PM",Redwood City,CA,37.48650342,-122.2287855
1,Broadway St,tobacco,Sunday,"2/9/2020, 4:01:34 PM",Redwood City,CA,37.4865157,-122.2287739
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 4:01:34 PM",Redwood City,CA,37.48595199,-122.2290316
1,Broadway St,plastic,Sunday,"2/9/2020, 4:01:31 PM",Redwood City,CA,37.4865333,-122.2287736
1,Middlefield Rd,other,Sunday,"2/9/2020, 4:01:31 PM",Redwood City,CA,37.48594443,-122.2290256
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:01:31 PM",Redwood City,CA,37.48597243,-122.2290182
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 4:01:29 PM",Redwood City,CA,37.48597379,-122.2290091
1,Broadway St,plastic,Sunday,"2/9/2020, 4:01:28 PM",Redwood City,CA,37.48662256,-122.2284518
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:01:27 PM",Redwood City,CA,37.4859567,-122.2290547
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 4:01:26 PM",Redwood City,CA,37.48597539,-122.229002
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:01:23 PM",Redwood City,CA,37.48598229,-122.2290096
1,Middlefield Rd,other,Sunday,"2/9/2020, 4:01:20 PM",Redwood City,CA,37.48598192,-122.22902
2,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:01:19 PM",Redwood City,CA,37.48598575,-122.2290766
1,Broadway St,tobacco,Sunday,"2/9/2020, 4:01:15 PM",Redwood City,CA,37.48597667,-122.2290338
1,Broadway St,tobacco,Sunday,"2/9/2020, 4:01:12 PM",Redwood City,CA,37.48598902,-122.2290421
1,Broadway St,other,Sunday,"2/9/2020, 4:01:08 PM",Redwood City,CA,37.4859893,-122.2290441
1,Broadway St,paper,Sunday,"2/9/2020, 4:01:06 PM",Redwood City,CA,37.48599021,-122.2290444
1,Broadway St,tobacco,Sunday,"2/9/2020, 4:01:03 PM",Redwood City,CA,37.48599136,-122.2290458
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:01:00 PM",Redwood City,CA,37.48600684,-122.22906
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:00:59 PM",Redwood City,CA,37.4860373,-122.2290449
1,Broadway St,food,Sunday,"2/9/2020, 4:00:58 PM",Redwood City,CA,37.48663135,-122.2284514
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:00:57 PM",Redwood City,CA,37.48600815,-122.2290595
1,Broadway St,tobacco,Sunday,"2/9/2020, 4:00:56 PM",Redwood City,CA,37.48665203,-122.2284604
2,Middlefield Rd,paper,Sunday,"2/9/2020, 4:00:54 PM",Redwood City,CA,37.48600803,-122.2290609
1,Broadway St,paper,Sunday,"2/9/2020, 4:00:52 PM",Redwood City,CA,37.48668009,-122.2283879
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:00:49 PM",Redwood City,CA,37.4860111,-122.2290612
3,Broadway St,tobacco,Sunday,"2/9/2020, 4:00:47 PM",Redwood City,CA,37.4860184,-122.2290459
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 4:00:46 PM",Redwood City,CA,37.48601224,-122.2290618
2,Broadway St,paper,Sunday,"2/9/2020, 4:00:46 PM",Redwood City,CA,37.4865248,-122.228907
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:00:44 PM",Redwood City,CA,37.48602506,-122.2290683
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:00:41 PM",Redwood City,CA,37.48604358,-122.2290809
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:00:38 PM",Redwood City,CA,37.48605049,-122.2290839
1,Middlefield Rd,food,Sunday,"2/9/2020, 4:00:33 PM",Redwood City,CA,37.48604927,-122.2290975
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:00:30 PM",Redwood City,CA,37.48604655,-122.2291047
1,Broadway St,tobacco,Sunday,"2/9/2020, 4:00:29 PM",Redwood City,CA,37.48601468,-122.2290533
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:00:27 PM",Redwood City,CA,37.48605458,-122.2291166
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:00:24 PM",Redwood City,CA,37.48608717,-122.2291201
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:00:23 PM",Redwood City,CA,37.4860444,-122.2290595
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:00:20 PM",Redwood City,CA,37.48609359,-122.229134
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:00:17 PM",Redwood City,CA,37.48610645,-122.22914
3,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:00:16 PM",Redwood City,CA,37.48605683,-122.2290552
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:00:15 PM",Redwood City,CA,37.48613306,-122.2291432
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:00:11 PM",Redwood City,CA,37.48616564,-122.229154
1,Broadway St,tobacco,Sunday,"2/9/2020, 4:00:09 PM",Redwood City,CA,37.4863955,-122.2287995
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:00:08 PM",Redwood City,CA,37.48616554,-122.229157
1,Broadway St,tobacco,Sunday,"2/9/2020, 4:00:08 PM",Redwood City,CA,37.4863955,-122.2287995
1,Broadway St,tobacco,Sunday,"2/9/2020, 4:00:07 PM",Redwood City,CA,37.4863955,-122.2287995
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 4:00:05 PM",Redwood City,CA,37.4861666,-122.2291596
1,Middlefield Rd,paper,Sunday,"2/9/2020, 4:00:04 PM",Redwood City,CA,37.48616777,-122.2291456
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 3:59:56 PM",Redwood City,CA,37.48616805,-122.2291865
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 3:59:52 PM",Redwood City,CA,37.48618917,-122.2292024
1,Middlefield Rd,food,Sunday,"2/9/2020, 3:59:49 PM",Redwood City,CA,37.4862071,-122.2292162
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 3:59:46 PM",Redwood City,CA,37.48620971,-122.2292048
1,Middlefield Rd,paper,Sunday,"2/9/2020, 3:59:43 PM",Redwood City,CA,37.48622643,-122.2291893
1,Broadway St,paper,Sunday,"2/9/2020, 3:59:40 PM",Redwood City,CA,37.48625095,-122.2291983
1,Middlefield Rd,paper,Sunday,"2/9/2020, 3:59:39 PM",Redwood City,CA,37.48624145,-122.2291069
1,Broadway St,plastic,Sunday,"2/9/2020, 3:59:36 PM",Redwood City,CA,37.48625382,-122.2291958
1,Middlefield Rd,paper,Sunday,"2/9/2020, 3:59:33 PM",Redwood City,CA,37.48627634,-122.2291706
1,Middlefield Rd,paper,Sunday,"2/9/2020, 3:59:30 PM",Redwood City,CA,37.4862821,-122.2291395
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 3:59:27 PM",Redwood City,CA,37.48630059,-122.2291158
1,Middlefield Rd,other,Sunday,"2/9/2020, 3:59:24 PM",Redwood City,CA,37.48625791,-122.2290831
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 3:59:23 PM",Redwood City,CA,37.48634658,-122.2291212
1,Middlefield Rd,food,Sunday,"2/9/2020, 3:59:17 PM",Redwood City,CA,37.48656893,-122.2292872
1,Broadway St,tobacco,Sunday,"2/9/2020, 3:59:17 PM",Redwood City,CA,37.48648629,-122.2292108
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 3:59:14 PM",Redwood City,CA,37.4864379,-122.2291447
1,Broadway St,tobacco,Sunday,"2/9/2020, 3:59:13 PM",Redwood City,CA,37.48656589,-122.2292733
1,Broadway St,paper,Sunday,"2/9/2020, 3:55:14 PM",Redwood City,CA,37.48647945,-122.2292667
1,Broadway St,plastic,Sunday,"2/9/2020, 3:55:05 PM",Redwood City,CA,37.48662959,-122.2292595
1,Broadway St,tobacco,Sunday,"2/9/2020, 3:55:00 PM",Redwood City,CA,37.48656466,-122.2292851
1,Broadway St,tobacco,Sunday,"2/9/2020, 3:54:58 PM",Redwood City,CA,37.48656147,-122.229349
2,Broadway St,tobacco,Sunday,"2/9/2020, 3:54:56 PM",Redwood City,CA,37.48656147,-122.229349
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 3:54:50 PM",Redwood City,CA,37.48659361,-122.2290624
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 3:54:50 PM",Redwood City,CA,37.48659361,-122.2290624
1,Broadway St,paper,Sunday,"2/9/2020, 3:54:46 PM",Redwood City,CA,37.486631,-122.229258
1,Broadway St,tobacco,Sunday,"2/9/2020, 3:54:45 PM",Redwood City,CA,37.48655385,-122.2293565
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 3:54:43 PM",Redwood City,CA,37.4865958,-122.2290595
1,Broadway St,tobacco,Sunday,"2/9/2020, 3:54:42 PM",Redwood City,CA,37.48655634,-122.2293861
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 3:54:41 PM",Redwood City,CA,37.48659733,-122.2290574
1,Middlefield Rd,food,Sunday,"2/9/2020, 3:54:38 PM",Redwood City,CA,37.48659824,-122.2290565
1,Broadway St,tobacco,Sunday,"2/9/2020, 3:54:36 PM",Redwood City,CA,37.48654136,-122.2294768
1,Middlefield Rd,paper,Sunday,"2/9/2020, 3:54:34 PM",Redwood City,CA,37.48660109,-122.2290561
1,Broadway St,tobacco,Sunday,"2/9/2020, 3:54:32 PM",Redwood City,CA,37.48652809,-122.2294778
1,Broadway St,paper,Sunday,"2/9/2020, 3:54:32 PM",Redwood City,CA,37.4866285,-122.2292621
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 3:54:31 PM",Redwood City,CA,37.48661133,-122.2290464
1,Broadway St,tobacco,Sunday,"2/9/2020, 3:54:31 PM",Redwood City,CA,37.48652809,-122.2294778
1,Broadway St,tobacco,Sunday,"2/9/2020, 3:54:28 PM",Redwood City,CA,37.48652809,-122.2294778
1,Broadway St,paper,Sunday,"2/9/2020, 3:54:26 PM",Redwood City,CA,37.48663458,-122.2292576
1,Broadway St,tobacco,Sunday,"2/9/2020, 3:54:17 PM",Redwood City,CA,37.486527,-122.2294734
1,Broadway St,plastic,Sunday,"2/9/2020, 3:54:16 PM",Redwood City,CA,37.48664099,-122.2292433
1,Middlefield Rd,food,Sunday,"2/9/2020, 3:54:15 PM",Redwood City,CA,37.48670614,-122.22907
1,Broadway St,paper,Sunday,"2/9/2020, 3:54:12 PM",Redwood City,CA,37.48651164,-122.2294853
1,Broadway St,paper,Sunday,"2/9/2020, 3:54:09 PM",Redwood City,CA,37.48650924,-122.2294964
1,Middlefield Rd,food,Sunday,"2/9/2020, 3:54:08 PM",Redwood City,CA,37.48674329,-122.2290771
1,Broadway St,tobacco,Sunday,"2/9/2020, 3:54:06 PM",Redwood City,CA,37.48651142,-122.2295112
1,Broadway St,tobacco,Sunday,"2/9/2020, 3:54:04 PM",Redwood City,CA,37.48656979,-122.229545
1,Broadway St,tobacco,Sunday,"2/9/2020, 3:54:03 PM",Redwood City,CA,37.48664162,-122.2292457
1,Middlefield Rd,tobacco,Sunday,"2/9/2020, 3:53:57 PM",Redwood City,CA,37.48687207,-122.2291002
1,Broadway St,plastic,Sunday,"2/9/2020, 3:53:57 PM",Redwood City,CA,37.48665414,-122.2292594
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 3:53:53 PM",Redwood City,CA,37.48687808,-122.2291016
1,Broadway St,tobacco,Sunday,"2/9/2020, 3:53:52 PM",Redwood City,CA,37.48647563,-122.2299462
1,Broadway St,other,Sunday,"2/9/2020, 3:53:47 PM",Redwood City,CA,37.48669683,-122.2292793
1,Broadway St,food,Sunday,"2/9/2020, 3:53:31 PM",Redwood City,CA,37.48674218,-122.2292939
1,Middlefield Rd,paper,Sunday,"2/9/2020, 3:53:19 PM",Redwood City,CA,37.48714191,-122.2291862
1,Broadway St,other,Sunday,"2/9/2020, 3:53:19 PM",Redwood City,CA,37.48676962,-122.2293204
1,Middlefield Rd,paper,Sunday,"2/9/2020, 3:53:16 PM",Redwood City,CA,37.4871503,-122.2291836
1,Middlefield Rd,paper,Sunday,"2/9/2020, 3:53:13 PM",Redwood City,CA,37.48717585,-122.2291667
1,Broadway St,food,Sunday,"2/9/2020, 3:53:13 PM",Redwood City,CA,37.48679942,-122.2293325
1,Broadway St,plastic,Sunday,"2/9/2020, 3:53:12 PM",Redwood City,CA,37.48648015,-122.2299423
1,Broadway St,plastic,Sunday,"2/9/2020, 3:53:07 PM",Redwood City,CA,37.48646146,-122.229937
1,Middlefield Rd,food,Sunday,"2/9/2020, 3:53:05 PM",Redwood City,CA,37.48727781,-122.2291077
1,Broadway St,other,Sunday,"2/9/2020, 3:53:03 PM",Redwood City,CA,37.48686804,-122.2293544
1,Broadway St,food,Sunday,"2/9/2020, 3:53:02 PM",Redwood City,CA,37.4863823,-122.2300369
1,Broadway St,tobacco,Sunday,"2/9/2020, 3:53:01 PM",Redwood City,CA,37.4863823,-122.2300369
1,Middlefield Rd,paper,Sunday,"2/9/2020, 3:53:00 PM",Redwood City,CA,37.48728119,-122.2291072
1,Middlefield Rd,plastic,Sunday,"2/9/2020, 3:52:57 PM",Redwood City,CA,37.48728306,-122.2291096
1,Broadway St,food,Sunday,"2/9/2020, 3:52:51 PM",Redwood City,CA,37.48629967,-122.2301555
1,Broadway St,plastic,Sunday,"2/9/2020, 3:52:51 PM",Redwood City,CA,37.4868682,-122.2293615
